"","Clover_yellow_mosaic_virus","Hydrangea_ringspot_virus","Plantago_asiatica_mosaic_virus__KU697313","Nandina_mosaic_virus","Plantago_asiatica_mosaic_virus__LC155795","Plantago_asiatica_mosaic_virus__KT717325","Plantago_asiatica_mosaic_virus__KU159093","Senna_mosaic_virus","Babaco_mosaic_virus","Papaya_mosaic_virus","Alternanthera_mosaic_virus__LC107515","Alternanthera_mosaic_virus__MH423501","Alternanthera_mosaic_virus__FJ822136","Alternanthera_mosaic_virus__GQ179646","Alternanthera_mosaic_virus__AY863024","Alternanthera_mosaic_virus__GQ179647","Opuntia_virus__Strain_CC10","Opuntia_virus_X__KY348771","Opuntia_virus_X__KU854931","Schlumbergera_virus_X__KU854929","SRR11190802_Plant__DH-1_NC_011659","Schlumbergera_virus_X__KP090203","Schlumbergera_virus_X__Strain_K11","SRR11190798_Plant__DH-3_NC_011659","SRR11190801_Plant__DH-2_NC_011659","SRR11603189_RR-peel-3_NC_011659","SRR11603187_RR-pulp-2_NC_011659","SRR11603183_GW-peel-2_NC_011659","SRR11603184_GW-peel-1_NC_011659","MG210801","SRR11190800_Plant__BSJ-2_NC_024458","SRR11190791_Plant__BSJ-1_NC_024458","SRR11190799_Plant__BSJ-3_NC_024458","SRR11190802_Plant__DH-1_NC_024458","SRR11190801_Plant__DH-2_NC_024458","SRR11190798_Plant__DH-3_NC_024458","SRR11190795_Plant__FR-3_NC_024458","Pitaya_virus_X","SRR11603182_GW-peel-3_NC_024458","SRR11603184_GW-peel-1_NC_024458","SRR11603183_GW-peel-2_NC_024458","SRR11190793_Plant__BR-2_NC_024458","SRR11190796_Plant__FR-2_NC_024458","SRR11190797_Plant__FR-1_NC_024458","SRR11603191_RR-peel-1_NC_024458","SRR11603189_RR-peel-3_NC_024458","SRR11603187_RR-pulp-2_NC_024458","SRR11603186_RR-pulp-3_NC_024458","SRR11603190_RR-peel-2_NC_024458","KM288845","SRR11190798_Plant__DH-3_NC_006059","SRR11190801_Plant__DH-2_NC_006059","SRR11190802_Plant__DH-1_NC_006059","SRR11190796_Plant__FR-2_NC_006059","SRR11190797_Plant__FR-1_NC_006059","Zygocactus_virus_X__Strain_B1","KM288844","Zygocactus_virus_X__JF930326.1","KM288842","SRR11603191_RR-peel-1_NC_006059","SRR11603189_RR-peel-3_NC_006059","SRR11603187_RR-pulp-2_NC_006059","SRR11603186_RR-pulp-3_NC_006059","SRR11603190_RR-peel-2_NC_006059","Cactus_virus_X__JF937699.1","Cactus_virus_X__KM288846.1","Cactus_virus_X__SCM51431","Schlumbergera_truncata_15H03__cons","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_15H04__cons","Schlumbergera_truncata_15H06__cons","Cactus_virus_X__LC128411.1","SRR11603186_RR-pulp-3_NC_002815","SRR11603190_RR-peel-2_NC_002815","SRR11603191_RR-peel-1_NC_002815","SRR11603187_RR-pulp-2_NC_002815","SRR11603189_RR-peel-3_NC_002815","SRR11190793_Plant__BR-2_NC_002815","Cactus_virus_X__KM365479.1","SRR11190792_Plant__BR-3_NC_002815","SRR11603183_GW-peel-2_NC_002815","SRR11190795_Plant__FR-3_NC_002815","Cactus_virus_X__AF308158.2","SRR11190802_Plant__DH-1_NC_002815","SRR11190796_Plant__FR-2_NC_002815","SRR11190797_Plant__FR-1_NC_002815","SRR11603184_GW-peel-1_NC_002815","SRR11603182_GW-peel-3_NC_002815","SRR11190798_Plant__DH-3_NC_002815","SRR11190801_Plant__DH-2_NC_002815","SRR11190799_Plant__BSJ-3_NC_002815","SRR11190791_Plant__BSJ-1_NC_002815","SRR11190800_Plant__BSJ-2_NC_002815"
"SRR11603187_RR-pulp-2_NC_011659",0.323432343234323,0.346534653465347,0.346534653465347,0.34983498349835,0.346534653465347,0.356435643564356,0.356435643564356,0.366336633663366,0.32013201320132,0.323432343234323,0.366336633663366,0.356435643564356,0.34983498349835,0.34983498349835,0.356435643564356,0.346534653465347,0.151815181518152,0.151815181518152,0.151815181518152,0.0627062706270627,0.0099009900990099,0.0033003300330033,0.0099009900990099,0,0,0,0,0,0,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.151815181518152,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.148514851485149,0.141914191419142,0.141914191419142,0.148514851485149,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.138613861386139,0.148514851485149,0.141914191419142,0.155115511551155,0.155115511551155,0.151815181518152,0.151815181518152,0.151815181518152,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.161716171617162,0.148514851485149,0.148514851485149,0.148514851485149,0.204620462046205,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149
"SRR11603183_GW-peel-2_NC_011659",0.323432343234323,0.346534653465347,0.346534653465347,0.34983498349835,0.346534653465347,0.356435643564356,0.356435643564356,0.366336633663366,0.32013201320132,0.323432343234323,0.366336633663366,0.356435643564356,0.34983498349835,0.34983498349835,0.356435643564356,0.346534653465347,0.151815181518152,0.151815181518152,0.151815181518152,0.0627062706270627,0.0099009900990099,0.0033003300330033,0.0099009900990099,0,0,0,0,0,0,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.151815181518152,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.148514851485149,0.141914191419142,0.141914191419142,0.148514851485149,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.138613861386139,0.148514851485149,0.141914191419142,0.155115511551155,0.155115511551155,0.151815181518152,0.151815181518152,0.151815181518152,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.161716171617162,0.148514851485149,0.148514851485149,0.148514851485149,0.204620462046205,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149
"SRR11603184_GW-peel-1_NC_011659",0.323432343234323,0.346534653465347,0.346534653465347,0.34983498349835,0.346534653465347,0.356435643564356,0.356435643564356,0.366336633663366,0.32013201320132,0.323432343234323,0.366336633663366,0.356435643564356,0.34983498349835,0.34983498349835,0.356435643564356,0.346534653465347,0.151815181518152,0.151815181518152,0.151815181518152,0.0627062706270627,0.0099009900990099,0.0033003300330033,0.0099009900990099,0,0,0,0,0,0,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.151815181518152,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.148514851485149,0.141914191419142,0.141914191419142,0.148514851485149,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.138613861386139,0.148514851485149,0.141914191419142,0.155115511551155,0.155115511551155,0.151815181518152,0.151815181518152,0.151815181518152,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.161716171617162,0.148514851485149,0.148514851485149,0.148514851485149,0.204620462046205,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149
"MG210801",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190800_Plant__BSJ-2_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190791_Plant__BSJ-1_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190799_Plant__BSJ-3_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190802_Plant__DH-1_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190801_Plant__DH-2_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190798_Plant__DH-3_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190795_Plant__FR-3_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Pitaya_virus_X",0.333333333333333,0.313531353135314,0.343234323432343,0.35973597359736,0.356435643564356,0.346534653465347,0.353135313531353,0.326732673267327,0.33993399339934,0.316831683168317,0.343234323432343,0.33993399339934,0.33993399339934,0.33993399339934,0.343234323432343,0.343234323432343,0.158415841584158,0.158415841584158,0.158415841584158,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.135313531353135,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.128712871287129,0.128712871287129,0.132013201320132,0.132013201320132,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11603182_GW-peel-3_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11603184_GW-peel-1_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11603183_GW-peel-2_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"SRR11190793_Plant__BR-2_NC_024458",0.343234323432343,0.313531353135314,0.353135313531353,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.33003300330033,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0099009900990099,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0.0066006600660066,0.0066006600660066,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.108910891089109,0.122112211221122,0.112211221122112,0.125412541254125,0.125412541254125,0.128712871287129,0.128712871287129,0.128712871287129,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.141914191419142,0.125412541254125,0.125412541254125,0.125412541254125,0.171617161716172,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125
"SRR11190796_Plant__FR-2_NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.323432343234323,0.336633663366337,0.32013201320132,0.346534653465347,0.343234323432343,0.343234323432343,0.343234323432343,0.346534653465347,0.346534653465347,0.155115511551155,0.155115511551155,0.155115511551155,0.128712871287129,0.148514851485149,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.141914191419142,0.141914191419142,0.141914191419142,0.141914191419142,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0099009900990099,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0066006600660066,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.132013201320132,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.132013201320132,0.128712871287129,0.128712871287129,0.132013201320132,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.108910891089109,0.122112211221122,0.112211221122112,0.125412541254125,0.125412541254125,0.128712871287129,0.128712871287129,0.128712871287129,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.141914191419142,0.125412541254125,0.125412541254125,0.125412541254125,0.171617161716172,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125
