"","AF308158","AY366207","AY366208","AY366209","AY800279","AY863024","CYMRNA","FJ822136","GQ179646","GQ179647","JF930326","JF930327","JF937699","JX524226","KM288842","KM288843","KM288844","KM288845","KM288846","KM288847","KM365479","KP090203","KT717325","KU159093","KU697313","KU854929","KU854931","KX196173","KX883791","KY348771","LC107515","LC107517","LC128411","LC155795","MF978248","MG210801","MH423501","Hylocereus_polyrhizus_SRR11190795__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_006059","Hylocereus_polyrhizus_SRR11190795__NC_011659","Hylocereus_polyrhizus_SRR11190795__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_polyrhizus_SRR11190796__NC_011659","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_011659","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_002815","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_006059","Hylocereus_polyrhizus_SRR11190802__NC_011659","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_undatus_SRR11190792__NC_024458","Hylocereus_undatus_SRR11190793__NC_002815","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_undatus_SRR11190800__NC_002815","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_undatus_SRR11603184__NC_002815","Hylocereus_undatus_SRR11603184__NC_011659","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603189__NC_002815","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_undatus_SRR11603190__NC_002815","Hylocereus_undatus_SRR11603190__NC_006059","Hylocereus_undatus_SRR11603190__NC_024458","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603191__NC_024458","Schlumbergera_truncata_15H02_sty__NC_002815","Schlumbergera_truncata_15H03_pol__NC_002815","Schlumbergera_truncata_15H03_pol__NC_006059","Schlumbergera_truncata_15H03_pol__NC_011659","Schlumbergera_truncata_15H03_sty__NC_002815_a","Schlumbergera_truncata_15H03_sty__NC_002815_b","Schlumbergera_truncata_15H03_sty__NC_006059_a","Schlumbergera_truncata_15H03_sty__NC_006059_b","Schlumbergera_truncata_15H03_sty__NC_011659","Schlumbergera_truncata_15H04_pet__NC_002815","Schlumbergera_truncata_15H04_pet__NC_006059","Schlumbergera_truncata_15H04_pol__NC_002815","Schlumbergera_truncata_15H04_pol__NC_006059","Schlumbergera_truncata_15H04_sty__NC_002815","Schlumbergera_truncata_15H04_sty__NC_006059","Schlumbergera_truncata_15H05_pol__NC_002815","Schlumbergera_truncata_15H06_pol__NC_002815","Schlumbergera_truncata_15H06_pol__NC_006059","Schlumbergera_truncata_15H06_pol__NC_011659","Schlumbergera_truncata_15H06_sty__NC_002815","Schlumbergera_truncata_15H06_sty__NC_006059","Schlumbergera_truncata_15H06_sty__NC_011659","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_19JSF_sty__NC_006059"
"Hylocereus_undatus_SRR11190793__NC_002815",0.0338717265171711,0.314335608826798,0.270299984294016,0.357517066200984,0.456996827634826,0.449155295646524,0.467092651757189,0.446646093876888,0.446393762183236,0.448018193632229,0.268342498036135,0.30596546310832,0.220736312146004,0.454016486180701,0.269179004037685,0.294156270518713,0.266038582323912,0.278151637505608,0.211305518169583,0.225869993434012,0.0273665320771646,0.312062380649268,0.455753760055964,0.456278419027632,0.447625698324022,0.312906810604858,0.357675821558978,0.467033857119715,0.221837633731907,0.357675821558978,0.444264419961115,0.44105480868666,0.0302507836990596,0.456290350724132,0.469199676637025,0.31028821597957,0.442260841318824,0.0224373751344706,0.246975088967972,0.301152497077,0.307043117999079,0.0210071053444547,0.256310047223579,0.310180780209324,0.305837173579109,0.016,0.25905383360522,0.310480693459417,0.305811808118081,0.0220325833979829,0.260747225261841,0.287271507630387,0.302666458755653,0.0220702517873795,0.262745098039216,0.285762369572534,0.303002022087416,0.0189352785969269,0.267702936096718,0.313335405657445,0.300328484279681,0.0285057471264368,0.306795520785397,0.000950871632329636,0.3099121706399,0,0.307858576501467,0.0282122048451395,0.306889673162498,0.0285057471264368,0.306795520785397,0.0244502537290481,0.301612145875724,0.0158580624901868,0.309010850762699,0.302158273381295,0.0221982426391244,0.288985458799933,0.301612145875724,0.0280172413793103,0.263865286575004,0.306,0.017263025737602,0.264719446579554,0.28874415497662,0.306248076331179,0.0275681503157246,0.263935940868494,0.301063144329897,0.306461538461538,0.0281972265023112,0.263710798702302,0.305987378790211,0.0280431432973806,0.263449976876831,0.304985337243402,0.121212121212121,0.0384201629014907,0.0286532951289398,0.0740740740740741,0.0382900199907735,0.038313586705647,0.0313390313390313,0.0191693290734824,0.102564102564103,0.0380116959064327,0.0196560196560197,0.0378752886836028,0.023972602739726,0.0378752886836028,0.0196850393700787,0.0242707637497217,0.0380893871909077,0.0213219616204691,0,0.0357583230579531,0.0165289256198347,0,0.0297029702970297,0.162011173184358
"Hylocereus_undatus_SRR11190793__NC_024458",0.307980049875312,0.297331240188383,0.31183800623053,0.356448070285535,0.458646616541353,0.448198198198198,0.475957748699354,0.447321859417726,0.444658944658945,0.445624195624196,0.314739794328451,0.0173106646058733,0.305113813532897,0.454632587859425,0.310816777041943,0.329196603527106,0.306401766004415,0.308609271523179,0.294973544973545,0.315514993481095,0.308167770419426,0.292840283241542,0.456359534964428,0.456012493492972,0.458167330677291,0.293720565149137,0.354565422026985,0.463227046947605,0.303242906142813,0.355977408220897,0.444212554182052,0.439016057396652,0.306853582554517,0.468836565096953,0.466165413533835,0.0157649587961304,0.447965256554608,0.305637065637066,0.283669638667292,0.276943610276944,0.0174348089751364,0.304287045666356,0.300984983045374,0.28621236133122,0.0113895216400911,0.298375650528308,0.304108702685215,0.287446842022366,0.0107886339462088,0.302340093603744,0.304957904583723,0.263404042091198,0.00601017105871475,0.302405498281787,0.305214007782101,0.261860854987427,0.00568793235972329,0.302401746724891,0.308626596075989,0.293007425742574,0.00603154964429323,0.307656755507626,0.0153123104912068,0.29507412721186,0,0.307858576501467,0,0.307644882860666,0.0153123104912068,0.307964874441534,0.0153123104912068,0.305813234384663,0.00525827404887102,0.297758130723082,0.288798498122653,0.00525421109565755,0.303781773093614,0.26676651689133,0.00525908739365816,0.306514002785084,0.311015118790497,0.0104911053671887,0.298785297365515,0.312356101304681,0.265957446808511,0.0111026615969582,0.30543091443602,0.311346863468635,0.280468248877486,0.011099285388475,0.306024469567911,0.311275643991979,0.0101916641314268,0.305620065025546,0.311220563336925,0.00976205003050641,0.363636363636364,0.307585354549668,0.215384615384615,0.111111111111111,0.307727975270479,0.307799442896936,0.204334365325077,0.189473684210526,0.153846153846154,0.306049822064057,0.185286103542234,0.305727554179567,0.206349206349206,0.305620065025546,0.22972972972973,0.296774193548387,0.305744286596665,0.192660550458716,0.0980392156862745,0.304199597086626,0.191111111111111,0.0769230769230769,0.300932511458827,0.285714285714286
"Hylocereus_undatus_SRR11190799__NC_002815",0.0297432686286788,0.31648177496038,0.270774537472562,0.356950388334126,0.458304011259676,0.447436729396496,0.466145001596934,0.445579886455799,0.445165476963011,0.446950032446463,0.268036386449184,0.305124588622473,0.221768493796136,0.452227243382828,0.267649687220733,0.29177545691906,0.265415549597855,0.27390527256479,0.214030384271671,0.225848563968668,0.0223413762287757,0.314853057982526,0.455481843575419,0.456180167597765,0.44980829557337,0.314263074484945,0.356791884609288,0.466591166477916,0.22271085283493,0.357425899508638,0.444408480336624,0.440220196112162,0.0312940071976217,0.455147186901237,0.46908797417272,0.310759148006554,0.442335766423358,0.0179090769937242,0.249526515151515,0.30136757838559,0.305313122033379,0.0158828064764842,0.256827048114434,0.311075949367089,0.304633736045267,0.00672505473881764,0.259771986970684,0.310647639956092,0.304314565483476,0.00727554179566563,0.261704119850187,0.28826573193123,0.301116971765436,0.00713399503722084,0.263701847792045,0.286861924686192,0.30114515629836,0.0109924136863292,0.267554858934169,0.314365238905211,0.298988326848249,0,0.305483427524057,0.0118670886075949,0.310196779964222,0.0282122048451395,0.307644882860666,0,0.30539013589861,0,0.305483427524057,0.0105585309869931,0.298909657320872,0.00656044985941893,0.309810671256454,0.299299610894942,0.0090504678631692,0.289941812136326,0.298598130841122,0.0294162708748276,0.264063940977559,0.304148170825042,0.0173356239262846,0.264759865402264,0.290697674418605,0.304241310672179,0.0289699570815451,0.26382717940861,0.302884615384615,0.304454308893311,0.029601226993865,0.26391023670458,0.304134762633997,0.029429797670141,0.263650306748466,0.30267199017199,0.121212121212121,0.0397918579736762,0.0311614730878187,0.0740740740740741,0.0396509491733007,0.0396874042292369,0.032171581769437,0.0246153846153846,0.0769230769230769,0.0392036753445636,0.0257009345794393,0.0390744713453877,0.0335570469798658,0.0390744713453877,0.0310077519379845,0.0267082127754284,0.0392846224396209,0.0285132382892057,0.0196078431372549,0.037122258015033,0.0237154150197628,0.0256410256410256,0.0314308053166536,0.162011173184358
"Hylocereus_undatus_SRR11190799__NC_024458",0.308447630922693,0.296860282574568,0.310747663551402,0.356134295575777,0.456198636125197,0.447715572715573,0.472804666561564,0.447643557986167,0.444980694980695,0.446267696267696,0.31442817076971,0.0162287480680062,0.304801995634549,0.455591054313099,0.314790286975717,0.333768778576094,0.309933774834437,0.308609271523179,0.296296296296296,0.322033898305085,0.310816777041943,0.29110936270653,0.456359534964428,0.455838972757244,0.457128009700329,0.29105180533752,0.353153435833072,0.462746354750841,0.303398815091986,0.354565422026985,0.443570396532349,0.44021182097711,0.305919003115265,0.467624653739612,0.466005439129739,0.0150483697599427,0.446839311565064,0.30418134476949,0.281792585640544,0.276376907763769,0.0161168850730532,0.303488731089843,0.300016147263039,0.285579345088161,0.0147545919903643,0.297102584181676,0.303138142995794,0.285959438377535,0.0143029208069858,0.301395348837209,0.303194789081886,0.262617905014066,0.00702182872843841,0.301505977332712,0.304747081712062,0.260826281732205,0.00685244403837369,0.301611903285803,0.307380878231081,0.292828685258964,0.00643382352941176,0.305742211362248,0,0.294313321717092,0.0150956643847639,0.306889673162498,0.0153123104912068,0.30539013589861,0,0.306222290169699,0,0.303828483920368,0.00689443848628773,0.295966228893058,0.28808306214164,0.00719534598897734,0.301964998464845,0.26601877779608,0.00720085797456718,0.304214559386973,0.30791564792176,0.0132550082843802,0.296672394938291,0.309259540824084,0.265383349786114,0.0138616844960072,0.303494788473329,0.308254645141639,0.27945379485551,0.0138575086609429,0.303927585148819,0.308174178762414,0.0132610006027728,0.303481061186935,0.308278701021497,0.0125415533393775,0.363636363636364,0.305126243305279,0.206611570247934,0.111111111111111,0.305113288426209,0.305180870631514,0.18798955613577,0.17910447761194,0.153846153846154,0.303448275862069,0.17096018735363,0.303127874885005,0.195286195286195,0.303021009047692,0.214007782101167,0.296996662958843,0.303044209882209,0.175403225806452,0.0784313725490196,0.301504451949647,0.176470588235294,0.0769230769230769,0.298168727500391,0.273743016759777
"Hylocereus_undatus_SRR11190800__NC_002815",0.0298857768737287,0.316648186282275,0.271117379721047,0.357097591888466,0.458399296394019,0.447543376033728,0.466241021548284,0.445687418936446,0.445273228474137,0.447219069239501,0.268380623922245,0.305451127819549,0.221978021978022,0.452331021132441,0.267976775346137,0.292237442922374,0.265743635551586,0.27422956677088,0.214381420276909,0.226353555120678,0.0223313979455114,0.315020641473484,0.455576889509513,0.45627509163903,0.449904164488587,0.314430540155235,0.356939163498099,0.466688227684347,0.222919937205651,0.357572877059569,0.444354577806535,0.440144478844169,0.0314357209884267,0.455242075931731,0.469022265246854,0.311135371179039,0.442444876783398,0.0180649112063686,0.249704142011834,0.301550258376396,0.305632078359351,0.0160320641282565,0.257189277010561,0.311244662343824,0.305279265493497,0.00688037529319781,0.260133485267784,0.311351860574659,0.305147058823529,0.00742919052778208,0.262049602246139,0.28874415497662,0.301957129543336,0.00728795162040626,0.264047581781186,0.287581699346405,0.301983266191509,0.0111455108359133,0.267899107002977,0.31506425143211,0.299828580333489,0,0.306081907090465,0.01202151217969,0.310566779903451,0.0285057471264368,0.307964874441534,0,0.306222290169699,0,0.306081907090465,0.0108778918339206,0.299750467872739,0.00672610667918035,0.310512298292339,0.300140252454418,0.00937019969278034,0.290660895621775,0.299438552713662,0.0296057677557908,0.264696829793783,0.304980842911877,0.0175136825645035,0.265390505359878,0.291417165668663,0.30507435229189,0.029158993247391,0.264457738917012,0.303594351732991,0.305287356321839,0.0297911547911548,0.264542936288089,0.304967801287948,0.0294749769726742,0.264281326781327,0.303505535055351,0.121212121212121,0.0399938706711615,0.0311614730878187,0.0740740740740741,0.0398528510116493,0.0398895366676895,0.0331491712707182,0.0246913580246914,0.0769230769230769,0.0394050904630481,0.026378896882494,0.0392758514881866,0.0335570469798658,0.0392758514881866,0.0310077519379845,0.0266963292547275,0.039485766758494,0.0291666666666667,0.0196078431372549,0.0373214559975426,0.0242424242424242,0.0256410256410256,0.0316316943313498,0.162011173184358
"Hylocereus_undatus_SRR11190800__NC_024458",0.308447630922693,0.296860282574568,0.310747663551402,0.356134295575777,0.456198636125197,0.447715572715573,0.472804666561564,0.447643557986167,0.444980694980695,0.446267696267696,0.31442817076971,0.0162287480680062,0.304801995634549,0.455591054313099,0.314790286975717,0.333768778576094,0.309933774834437,0.308609271523179,0.296296296296296,0.322033898305085,0.310816777041943,0.29110936270653,0.456359534964428,0.455838972757244,0.457128009700329,0.29105180533752,0.353153435833072,0.462746354750841,0.303398815091986,0.354565422026985,0.443570396532349,0.44021182097711,0.305919003115265,0.467624653739612,0.466005439129739,0.0150483697599427,0.446839311565064,0.304041641151255,0.281792585640544,0.276376907763769,0.0161168850730532,0.303395061728395,0.300016147263039,0.285579345088161,0.0147479307750188,0.297009550649757,0.303138142995794,0.286227357901312,0.014313695946964,0.301301921884687,0.303194789081886,0.262531017369727,0.00702504581551619,0.301505977332712,0.304747081712062,0.260999501909348,0.00685557586837294,0.30156516348985,0.307380878231081,0.293008279668813,0.00643579528041679,0.305602198137689,0,0.294266708900855,0.0150956643847639,0.306795520785397,0.0153123104912068,0.305483427524057,0,0.306081907090465,0,0.303921568627451,0.00690078208863671,0.296105114969498,0.288351171087327,0.00720196138522832,0.302196958058073,0.266194165155761,0.00720748351479834,0.304307833818795,0.307856924487924,0.0132590025613982,0.296857902141629,0.309248554913295,0.265558116562397,0.0138658628485305,0.303774163853943,0.308196221815966,0.279631394979345,0.0138616844960072,0.304207616707617,0.308162641394069,0.0132649984926138,0.303667331594292,0.308267236119585,0.0125453446191052,0.363636363636364,0.305219654063983,0.206611570247934,0.111111111111111,0.3052067381317,0.305274455688439,0.19047619047619,0.17910447761194,0.153846153846154,0.303694619040319,0.172985781990521,0.303374233128834,0.195286195286195,0.303267372296364,0.214007782101167,0.296996662958843,0.303289977046672,0.177551020408163,0.0784313725490196,0.301750614250614,0.178571428571429,0.0769230769230769,0.298355520751762,0.273743016759777
"Hylocereus_undatus_SRR11603182__NC_002815",0.0259108040201005,0.316006994118582,0.270997168921044,0.355007949125596,0.457097457627119,0.448006509357201,0.465235501441846,0.44630654083957,0.446379170056957,0.447681041497152,0.267935808684707,0.303883037258293,0.220891759886561,0.452970697749717,0.264784946236559,0.288235294117647,0.262992831541219,0.271953405017921,0.211469534050179,0.222875816993464,0.0210573476702509,0.314690885914595,0.454529525144559,0.455055195374102,0.449186636347735,0.313304721030043,0.35516693163752,0.466893865628043,0.222309752639042,0.355484896661367,0.443019480519481,0.440262430939227,0.0271542928896563,0.455594405594406,0.469883419689119,0.309771689497717,0.44256426944354,0.0148955773955774,0.248634528615531,0.300936768149883,0.30410075257257,0.0129950495049505,0.255707762557078,0.310426916362482,0.303374233128834,0.00423529411764706,0.259186673199412,0.309797137914766,0.303100061387354,0.00497203231821007,0.260447644388793,0.287866108786611,0.299844479004666,0.00482565379825654,0.262446992304068,0.286409395973154,0.299922420480993,0.00792540792540793,0.267452830188679,0.314002170879206,0.297596754057428,0.0111706197398623,0.303968132373219,0.00825003966365223,0.308272025838866,0.0244502537290481,0.305813234384663,0.0105585309869931,0.303828483920368,0.0108778918339206,0.303921568627451,0,0.297719462667916,0.000312744331508991,0.309538751176655,0.298267519900109,0.006612332769491,0.289855072463768,0.297719462667916,0.0259520884520885,0.263563501849568,0.302746662574804,0.0136171544842698,0.264304341156619,0.290473017988008,0.302779057270075,0.0253534111862323,0.263327700107543,0.302747870801864,0.302993092862625,0.0261377613776138,0.263449976876831,0.302732575990175,0.0256686135874577,0.263344100907553,0.30161662817552,0.121212121212121,0.0374347959496778,0.0313390313390313,0.0740740740740741,0.037292817679558,0.0373214559975426,0.032345013477089,0.0247678018575851,0.0769230769230769,0.0365310821181888,0.0234192037470726,0.0363999385655045,0.0303030303030303,0.0363999385655045,0.0272373540856031,0.0236712818222421,0.0366171288493948,0.026530612244898,0.02,0.0345887778631822,0.0218253968253968,0.0263157894736842,0.028535591094387,0.162011173184358
"Hylocereus_undatus_SRR11603182__NC_024458",0.30302066772655,0.29033290653009,0.304783092324805,0.351736277804449,0.454529275671828,0.444225721784777,0.469926021228691,0.443004756437592,0.441272965879265,0.442749343832021,0.308536003814974,0.00599085606180041,0.299300254452926,0.449674267100977,0.305467690917307,0.321500334896182,0.300045187528242,0.30185268865793,0.287906137184116,0.308823529411765,0.300948938093086,0.285118665811418,0.452040275569687,0.451863628334217,0.452124845706225,0.286971830985915,0.349015842534806,0.455971246528345,0.297073791348601,0.350456072971675,0.439351776068096,0.434608695652174,0.301557038449317,0.465280225590412,0.462818003913894,0.00804681784930505,0.442676726258816,0.298141496173669,0.277631893053235,0.269360838687859,0.00522433927473878,0.297497245395876,0.29476629361422,0.27879371190247,0.00583538083538084,0.290894568690096,0.297675951870776,0.279066073697586,0.00522113022113022,0.295652173913043,0.297818526715144,0.256181665264929,0.000463606861381548,0.295663184552073,0.29922259241631,0.254468802698145,0.000308308925543395,0.295465318375731,0.302318196252779,0.284844701108163,0.000775314002170879,0.299221183800623,0.00690078208863671,0.288666451404585,0.00573476702508961,0.301612145875724,0.00525827404887102,0.298909657320872,0.00689443848628773,0.299750467872739,0.00690078208863671,0.297719462667916,0,0.289700255102041,0.280170373876006,0,0.295867251095805,0.258242677824268,0,0.29931228508909,0.302336448598131,0.00383670963781461,0.29117553360943,0.303734697040136,0.2584419926446,0.00460546515198035,0.298374492028759,0.302917442582247,0.272565800096884,0.00475678993401872,0.298811013767209,0.302553721582062,0.00383788762665029,0.298561151079137,0.303327114427861,0.00338461538461538,0.363636363636364,0.300405742821473,0.194986072423398,0.0769230769230769,0.300546448087432,0.30060966077849,0.177718832891247,0.169184290030211,0.135135135135135,0.298780487804878,0.163895486935867,0.298561151079137,0.187074829931973,0.298451431252933,0.208661417322835,0.291486946651532,0.298486503354658,0.171779141104294,0.0816326530612245,0.296963055729493,0.172619047619048,0.0789473684210526,0.293329077561443,0.265536723163842
"Hylocereus_undatus_SRR11603183__NC_002815",0.0104200064123116,0.307430240103829,0.26252408477842,0.348954110588617,0.453923686105112,0.442397078353254,0.459879065206733,0.440331950207469,0.440405046480744,0.442065073041169,0.26079974305444,0.29593965655593,0.212930202637504,0.449636723910172,0.260155180282976,0.283244680851064,0.258785942492013,0.267914194431766,0.205842081241442,0.21875,0.0132359653126426,0.305365853658537,0.450178571428571,0.450892857142857,0.445098039215686,0.305970149253731,0.349440570779958,0.46077457795432,0.213734319716951,0.349927030971299,0.438483192581553,0.435378934411816,0.0182663034770069,0.451630144307857,0.46383751651255,0.301418439716312,0.436846473029046,0.00438733939204011,0.243549553894381,0.292533242413911,0.295750352830485,0.00189423835832676,0.248919906945829,0.301715765619942,0.2951769495772,0,0.252039287497919,0.301154586273252,0.294845683847721,0.000950118764845606,0.252994729276473,0.280190768182592,0.291521117815179,0.000951927653498334,0.255049695415197,0.278716504522956,0.291666666666667,0.00015748031496063,0.259746510508583,0.304843304843305,0.289218028348463,0.00687392594907046,0.296151439299124,0,0.300219941348974,0.0158580624901868,0.297758130723082,0.00656044985941893,0.295966228893058,0.00672610667918035,0.296105114969498,0.000312744331508991,0.289700255102041,0,0.300576184379001,0.290152963671128,0.00187911055433761,0.281573147991185,0.289540816326531,0.016922594797869,0.256216556499843,0.294735192729552,0.00444232904965889,0.25716523101018,0.282616062351745,0.294606459705237,0.0158183241973375,0.256040163162849,0.293558433043763,0.294827586206897,0.0170980392156863,0.256099480560365,0.294717040288446,0.0167737889951403,0.256164598712109,0.293507310171357,0.121212121212121,0.0280432398558671,0.0230547550432277,0.0740740740740741,0.027895314214073,0.0279171894604768,0.029810298102981,0.0218068535825545,0.0769230769230769,0.0274294670846395,0.0189125295508274,0.0272898368883312,0.0271186440677966,0.0272898368883312,0.0272373540856031,0.0150547445255474,0.0276865321445331,0.022680412371134,0.02,0.0257295262001883,0.018,0.0263157894736842,0.0199776250599329,0.153409090909091
"Hylocereus_undatus_SRR11603183__NC_011659",0.314016602809706,0.0481965663884076,0.31370671772778,0.351519007475744,0.458488228004957,0.456848643347499,0.46931233933162,0.453015198561857,0.456685191238967,0.454723765936581,0.315243415802075,0.289394180314835,0.314267454864994,0.45572284280395,0.309375,0.341301460823373,0.308928571428571,0.306696428571429,0.295982142857143,0.320717131474104,0.300446428571429,0.0516098484848485,0.459862989636396,0.461268224134903,0.460459407329476,0.13041423846275,0.35088277397805,0.463056597618659,0.314586994727592,0.350564657229203,0.452388743455497,0.446719888927456,0.313975749840459,0.458289519803715,0.463932566056087,0.293170460855081,0.453505474750776,0.308802761650714,0.286836467507736,0.0668233713901948,0.288156667702829,0.307716635041113,0.302509907529723,0.0699044585987261,0.286779555693646,0.302418708954029,0.302121312562148,0.0706067769897557,0.286424355389873,0.305798252581414,0.305335026992696,0.00743555849306015,0.281716711208929,0.305551137267377,0.306551889048302,0.00529713623572256,0.282666666666667,0.305127798063185,0.30983894115771,0.0695959440774312,0.278680763768345,0.310172143974961,0.288351171087327,0.29935170178282,0.29356129501637,0.309010850762699,0.288798498122653,0.309810671256454,0.28808306214164,0.310512298292339,0.288351171087327,0.309538751176655,0.280170373876006,0.300576184379001,0,0.280107187894073,0.307849614598081,0,0.279741243294415,0.30909376472436,0.309136420525657,0.286446204005589,0.301249199231262,0.310817120622568,0.00163185378590078,0.286579683131407,0.308779645044762,0.309898674980514,0.00346565847511027,0.286490683229814,0.308599276843264,0.309099437148218,0.286424355389873,0.308610936517913,0.311475409836066,0.284846597103255,0.287878787878788,0.309706758663949,0.220994475138122,0.0740740740740741,0.309273497567864,0.309553739786298,0.214099216710183,0.202985074626866,0.0512820512820513,0.311606722161143,0.176056338028169,0.311439346323067,0.185810810810811,0.311488291686311,0.1875,0.310376492194674,0.310550242984794,0.183838383838384,0.0980392156862745,0.309119496855346,0.18467583497053,0.0769230769230769,0.30379746835443,0.247191011235955
"Hylocereus_undatus_SRR11603183__NC_024458",0.303194025107262,0.290353543433051,0.304637865311309,0.351727447216891,0.454286730700818,0.44433513690769,0.470020896961903,0.443114754098361,0.441547794720446,0.44269552385637,0.308706704798221,0.00598802395209581,0.298998569384835,0.449454663845027,0.305956678700361,0.321954484605087,0.300992779783394,0.303249097472924,0.287066246056782,0.307949231796927,0.302346570397112,0.285141849655394,0.4522506619594,0.45207413945278,0.451982378854626,0.286834106542953,0.349008317338452,0.456074461136512,0.296773168017803,0.350447856685861,0.43913612565445,0.434382061533113,0.301889788788312,0.465304684748151,0.462754686226569,0.00803946647177051,0.442950819672131,0.298579678476666,0.278016213638531,0.269425675675676,0.00522032857362199,0.297939279534372,0.294901315789474,0.278846153846154,0.00598434862666871,0.29146049481245,0.297809257124032,0.279003332804317,0.00537056928034372,0.296319696730374,0.297946287519747,0.256134453781513,0.000463248919085855,0.296331435800126,0.299349928650706,0.254297269969666,0.000308071472581639,0.295910311069004,0.302443668676611,0.284934497816594,0.000774713356058258,0.299610894941634,0.00720196138522832,0.289125524362698,0.00573065902578797,0.302158273381295,0.00525421109565755,0.299299610894942,0.00719534598897734,0.300140252454418,0.00720196138522832,0.298267519900109,0,0.290152963671128,0.280107187894073,0,0.29630788485607,0.25819397993311,0,0.299859440887084,0.302412451361868,0.00398773006134969,0.291739614833678,0.303809228863425,0.258436351486803,0.00475606014114759,0.298969072164948,0.302884615384615,0.272433828276307,0.00475460122699387,0.299359074566203,0.302629531663295,0.00398895366676895,0.299109235818097,0.303402205996582,0.00353574173712529,0.363636363636364,0.300842170929507,0.194986072423398,0.0769230769230769,0.300982992666563,0.301046711451336,0.177718832891247,0.169184290030211,0.135135135135135,0.299328229964068,0.163895486935867,0.299109235818097,0.187074829931973,0.298999687402313,0.208661417322835,0.292063492063492,0.299033364515123,0.171779141104294,0.0816326530612245,0.297512904739559,0.172619047619048,0.0789473684210526,0.294005102040816,0.273743016759777
