"","MG210801_-_RdRp_CDS","AY800279_-_viral_replicase_CDS","KT717325_-_RdRP_CDS","KU159093_-_RNA-dependent_RNA_polymerase_CDS","KU697313_-_RNA-dependent_RNA_polymerase_CDS","LC107517_-_RdRp_CDS","LC155795_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_19JSF_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190796__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190801__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190792__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603182__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603186__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603189__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_a_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H06_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190802__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190791__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190793__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190799__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190800__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190797__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190795__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190798__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_pet__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_b_-_RNA-dependent_RNA_polymerase_CDS","KX196173_-_RdRp_CDS","MF978248_-_RdRp_CDS","Schlumbergera_truncata_15H05_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","AY863024_-_ORF1_CDS","FJ822136_-_RdRp_CDS","GQ179646_-_replicase_CDS","GQ179647_-_replicase_CDS","LC107515_-_RdRp_CDS","MH423501_-_replicase_CDS","Schlumbergera_truncata_15H06_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603190__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603191__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","JF937699_-_RNA-dependent_RNA_polymerase_CDS","KX883791_-_ORF1_CDS","LC128411_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603183__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603184__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","AF308158_-_RNA-dependent_RNA_polymerase_CDS","AY366208_-_replication-associated_protein_CDS","Hylocereus_polyrhizus_SRR11190796__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190797__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190798__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190801__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190802__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603186__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603189__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603190__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603191__NC_006059_-_RdRp_CDS","JF930326_-_RdRp_CDS","AY366207_-_replication-associated_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_011659_-_ORF1_CDS","Hylocereus_polyrhizus_SRR11190801__NC_011659_-_ORF1_CDS","Hylocereus_polyrhizus_SRR11190802__NC_011659_-_ORF1_CDS","Hylocereus_undatus_SRR11603183__NC_011659_-_replication-associated_protein_CDS","Hylocereus_undatus_SRR11603184__NC_011659_-_ORF1_CDS","Hylocereus_undatus_SRR11603187__NC_011659_-_replication-associated_protein_CDS","Hylocereus_undatus_SRR11603189__NC_011659_-_replication-associated_protein_CDS","KP090203_-_ORF1_CDS","KU854929_-_RdRp_CDS","JX524226_-_CDS","AY366209_-_replication-associated_protein_CDS","KU854931_-_RdRp_CDS","KY348771_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190795__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190796__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190797__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190798__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190801__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190802__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190791__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190792__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190793__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190799__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11190800__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11603182__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603183__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603184__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603186__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11603189__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603190__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603191__NC_024458_-_RdRp_CDS","JF930327_-_similar_to_RdRp","CYMRNA_-_replicase_CDS"
"Hylocereus_undatus_SRR11190800__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.546318935072,55.7947434292866,55.9662614735798,55.9910692135946,56.7580924141339,57.9179965627302,56.0909315542377,98.1887298747764,95.8388085851949,96.70920080591,95.839719728487,98.2440737489026,99.1624421423848,98.7390227426255,98.7993887797424,96.8066491688539,96.8722659667542,95.8978834824351,95.8551483420593,98.8325991189427,100,97.0409051348999,100,100,99.1971454058876,95.8823529411765,98.1453196596116,99.1417253521127,95.815991237678,95.8907103825137,54.2144302090357,54.0843806104129,97.4137931034483,55.6080017981569,55.8552483704203,56.1249719037986,55.7203866037312,56.1162423969362,56.3946954371769,96.0612691466083,96.8038528896673,96.7614879649891,77.9112956084772,77.9112956084772,96.6963703542708,99.2419175027871,98.9289617486339,96.8478260869565,73.9824945295405,75.2742230347349,74.885004599816,74.4959007312209,74.397523767411,74.4548286604361,74.3725231175693,74.3808897655051,74.5003294531078,74.3832599118943,74.4722955145119,74.2556917688266,67.8360008770007,70.7044264635888,70.8114558472554,67.8532190727313,68.3089214380826,70.293978188715,70.2575005905977,68.9090909090909,67.8830512200484,68.449901337426,56.2851360467731,65.4863387978142,65.4863387978142,65.4426229508197,70.1247537754432,70.0635546789393,70.0789127575625,70.5410821643287,70.5150976909414,70.628902765388,70.2341869117969,69.3476552266178,70.1028671481725,70.2341869117969,70.2341869117969,70.6393406103809,70.6681514476615,70.7023411371238,70.0307152259763,70.048309178744,70.0021944261576,70.0395083406497,70.2113606340819,70.2123002845262,54.541475158678
"Hylocereus_polyrhizus_SRR11190797__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",70.5210365004179,56.3925185754548,56.3197969543147,56.3959390862944,57.3414202678797,58.4839357429719,56.4348925410872,99.4516792323509,97.1248876909254,97.8689275893675,97.1255333483045,100,99.8646820027064,99.9770167777522,99.6195165622202,98.0488898856246,98.1838565022422,97.0904207699194,97.1358245692549,99.9099707404907,99.17502787068,98.3489513609996,99.1971454058876,99.1971454058876,100,97.072625698324,99.5524725889461,99.8423423423423,97.101774882049,97.0858551894194,54.9620078286898,54.7083141938447,98.6180210060807,56.0902601888096,56.3665668892471,56.6889247064241,56.2284135390283,57.0505423494115,56.9422058484918,97.3076060130132,98.047138047138,98.0713164386634,79.0004482294935,79.0004482294935,98.0606330806955,100,99.7311827956989,98.3946488294314,74.9046015712682,76.1626548258939,75.7475865316694,75.4601226993865,75.3570618907277,75.3021664766248,75.2540076766765,75.2473021582734,75.3717890941866,75.2654167607861,75.3214527408076,75.1403548169773,68.9368397392673,71.6196498054475,71.7386003413801,68.9119170984456,69.2657422141396,71.2348668280872,71.21138996139,69.9232379623168,68.9049121225777,69.453809844909,56.8532596175996,66.3304191885228,66.240753194351,66.1735036987223,71.1624775583483,71.123595505618,71.1395819285233,71.5947980835045,71.5585893060296,71.6700936714645,71.3195691202873,70.4759343909653,71.2073608617594,71.3195691202873,71.3195691202873,71.7157870687685,71.7222476016446,71.7192501143118,71.0751237067027,71.1166141377758,71.0686164229471,71.0846084608461,71.2415349887133,71.2073608617594,55.2489905787349
"Schlumbergera_truncata_15H03_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.6161176150286,55.920722528851,55.8428642466435,55.942317255097,56.6617137196632,57.8986220472441,56.1168895492818,96.9527223840466,98.1156879929886,98.9921612541993,98.1161007667032,96.5471739608533,96.4049404499338,97.3844419391206,96.1286089238845,95.6826649134342,95.7484111330265,100,98.1667394151026,96.7328918322296,95.8605664488017,95.9450621321125,95.8805579773322,95.8823529411765,97.072625698324,100,96.2833406209007,96.3656387665198,98.115275038352,100,54.6171171171171,53.9914549134248,96.5489350229172,55.6081081081081,55.8558558558559,56.0810810810811,55.7432432432432,56.4785553047404,56.6441441441441,98.3143607705779,95.7008115814872,95.7684718263539,78.0647985989492,78.0866900175131,95.6663763066202,97.0279329608939,96.210295728368,95.1426704421695,73.9969304976979,75.4634927901122,75.0287952084773,74.6782068353307,74.6014171833481,74.5373467112598,74.4098830796382,74.3741765480896,74.493838028169,74.4206576914588,74.3996474994492,74.3145426628647,68.2117750439367,70.6962327134001,70.8034433285509,68.1638044914135,68.4456304202802,70.3967688287004,70.2721893491124,69.0573770491803,68.0396475770925,68.7170474516696,56.1288868859847,65.4183092422251,65.4621112571178,65.2869031975471,70.3728070175439,70.2678963548529,70.2833296727432,70.8165997322624,70.789766407119,70.8603351955307,70.5701754385965,69.4933053294828,70.3508771929825,70.5701754385965,70.5701754385965,70.78125,70.7877705869226,70.7998212689902,70.2132336777314,70.2970297029703,70.2506596306069,70.2221244776776,70.3507610853739,70.3947368421053,54.4517543859649
"Hylocereus_polyrhizus_SRR11190795__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.6705690171522,55.7228915662651,55.6965174129353,55.7462686567164,56.8384539147671,57.9763663220089,55.8721506442022,99.0800987211128,96.416794899978,97.1922731356694,96.4175824175824,99.2289050451641,98.9387574618616,99.5934959349593,98.5319894829097,97.5411635565313,97.6509330406147,96.3206307490145,96.4090212393256,99.3589743589744,98.1667394151026,97.7942782266871,98.1445099323292,98.1453196596116,99.5524725889461,96.2833406209007,100,98.9183222958057,96.3940193491645,96.3141728828434,54.4962812711291,54.3429342934293,98.1070849107626,55.6682443092179,55.8260085643453,56.1640748253324,55.7133198106829,56.4942398915744,56.5021410863196,96.6176147594992,97.5390024170512,97.562582345191,78.0407626561473,78.0407626561473,97.3839110529758,99.5973154362416,98.7275120666959,97.8412559965111,73.9683933274802,75.3609901443961,74.9365921143648,74.6331702979102,74.5341614906832,74.5369337201518,74.2932862190813,74.3020444053638,74.4216787838731,74.3040212107821,74.3934715483017,74.1545893719807,68.2208049263251,70.9992845218221,71.1073905764171,68.2609653956359,68.5358255451713,70.6203945804611,70.6161137440758,69.1974464204286,68.3131201764057,68.7266329447988,56.2795941375423,65.7092742819557,65.6654242490682,65.6215742161807,70.3183315038419,70.2571993844801,70.2726473175022,70.7458686913801,70.6969494544645,70.8342652650414,70.4061470911087,69.5983197689682,70.3183315038419,70.4061470911087,70.4061470911087,70.8221626452189,70.828679919589,70.8407871198569,70.2464788732394,70.2422907488987,70.1959057891261,70.2553940995156,70.3621908127209,70.4061470911087,54.7310647639956
"Hylocereus_polyrhizus_SRR11190798__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.9285321605278,56.0932353686344,56.0381621893046,56.113482299774,57.0535267633817,58.0019880715706,55.9779889944972,98.9371325192221,96.3684676705049,97.1983732489833,96.3692716404693,98.9562513879636,100,99.4311717861206,99.4918250110473,97.3882248782647,97.5658331489268,96.3820869181557,96.361631753032,99.5098039215686,99.1197183098592,97.6882430647292,99.1417253521127,99.1417253521127,99.8423423423423,96.3656387665198,98.9183222958057,100,96.3455149501661,96.3756906077348,54.4254835039818,54.3967280163599,97.875816993464,55.8033682294037,56.1447428311334,56.3950842057351,55.8716431497497,56.5237226277372,56.5999089667729,96.5509617510502,97.3859105006646,97.4109316220403,78.3676177836762,78.3012607830126,97.3817381738174,99.8873873873874,99.6239769962398,97.6672535211268,74.2800177226407,75.5838150289017,75.1862197392924,74.9495402556627,74.8489594987693,74.7747747747748,74.6767721801159,74.6672582076309,74.8054258394485,74.6877787689563,74.7551202137133,74.6010638297872,68.3976919662672,71.3288396726047,71.4389183969097,68.5498220640569,68.9198293285425,70.9422200911052,70.8860759493671,69.5882217621348,68.6095661846496,69.063470927652,56.4989756430685,65.8774065058641,65.8331489267537,65.7888913476433,70.558263181214,70.4968944099379,70.5125360550255,70.9619283622438,70.9438202247191,71.0900473933649,70.7133362871068,69.848846459825,70.5804164820558,70.7133362871068,70.7133362871068,71.0324616771867,71.0229833258224,71.0579742837807,70.4863424383744,70.5045565681262,70.4575744113727,70.4954454565652,70.6262536215734,70.6468763845813,54.8415688012409
"Schlumbergera_truncata_15H04_pet__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.6379594075699,55.8585858585859,55.5055055055055,55.6056056056056,56.5054835493519,57.8504210004953,56.4307078763709,96.9410706252812,100,99.3716337522442,100,96.7086370664899,96.3850077622533,97.3028105167724,96.0870520993625,95.6828193832599,95.7498348381414,98.115275038352,99.8247151621385,96.7376830892144,95.815991237678,95.8570802279702,95.8141573526189,95.815991237678,97.101774882049,98.115275038352,96.3940193491645,96.3455149501661,100,98.115275038352,54.4404168554599,53.9923094322551,96.6549770704073,55.6864521975532,55.7317625736294,56.0715903942003,55.7091073855913,56.4940962761126,56.5020389669234,99.8460861917326,95.702005730659,95.7259308217669,78.0273007485689,77.9172170849846,95.6636005256242,96.9901168014376,96.2791721708498,95.2464403066813,73.8919514884234,75.3453038674033,74.8841519925857,74.5872378402499,74.4988864142539,74.5010091948867,74.3066341246949,74.2932862190813,74.4134572819832,74.3174250832408,74.3851096831376,74.2333995146702,67.7861246133451,70.4103671706263,70.517448856799,67.7590788308237,68.0832028628942,70.1481835564054,70.1048118151501,68.8201603665521,67.766947275144,68.4047724259832,56.0290117860381,65.3083700440529,65.3303964757709,65.1541850220264,70.3352448169387,70.2959363957597,70.311464546057,70.8931777378815,70.821212799284,70.8923353562598,70.6440229378033,69.5928080380751,70.401411557124,70.6440229378033,70.6440229378033,70.7903008531657,70.7968574635241,70.8089887640449,70.3073181516692,70.3474219960168,70.3007518796992,70.316301703163,70.468160639006,70.401411557124,54.4993383325981
"Schlumbergera_truncata_15H03_sty__NC_002815_b_-_RNA-dependent_RNA_polymerase_CDS",69.5652173913043,55.9445843828715,55.8662006989516,55.9660509236146,56.6882148184983,57.9051383399209,56.2158130283441,96.9669737137722,98.1156879929886,98.9912575655683,98.1161007667032,96.5585704831238,96.4151360920558,97.3981900452489,96.1395042772538,95.7142857142857,95.7591738079543,100,98.1842047691971,96.7441860465116,95.8688524590164,95.9536307961505,95.8889131860923,95.8907103825137,97.0858551894194,100,96.3141728828434,96.3756906077348,98.115275038352,100,54.5886075949367,53.9832994809298,96.5489350229172,55.5831826401447,55.8318264014467,56.0578661844485,55.7188065099458,56.4567285908473,56.622965641953,98.3322361202546,95.7325120985482,95.8003518029903,78.0536028119508,78.0536028119508,95.7167832167832,97.0416853428956,96.2214411247803,95.1475409836066,73.949394939494,75.4248966467616,74.9711116246822,74.627197863343,74.5389913352588,74.4685611993735,74.3856541952623,74.3499338915822,74.469964664311,74.3964562569214,74.3754145478665,74.2681047765793,68.1878306878307,70.6797510770704,70.7873259721555,68.1396376491383,68.4222271814327,70.3792034342953,70.2542171537182,69.0356489945155,68.0150309460654,68.694885361552,56.0379918588874,65.3626373626374,65.3846153846154,65.2087912087912,70.3345070422535,70.2291758483914,70.2446550584086,70.7792207792208,70.7524000893057,70.8230544965239,70.5545774647887,69.4437121012391,70.3125,70.5545774647887,70.5545774647887,70.7437275985663,70.7502799552072,70.762331838565,70.1742775204059,70.2583351733275,70.2118270079435,70.1831825204149,70.3121540845694,70.3565140845071,54.3794014084507
"KX196173_-_RdRp_CDS",55.6420233463035,55.2491778396155,54.9260466282276,55.0513913261469,56.0799001248439,56.9067587567834,54.7315855181024,54.9006010171059,54.4733861834655,54.9768518518519,54.4836956521739,54.6527462551067,54.4667274384685,55.1780311845474,54.176072234763,54.5557314040244,54.3974677820484,54.6254512635379,54.5003383713061,54.6302616609784,54.2369071701506,54.1957255343082,54.2163256127726,54.2144302090357,54.9620078286898,54.6171171171171,54.4962812711291,54.4254835039818,54.4404168554599,54.5886075949367,100,66.6739991201056,54.759898904802,64.4449300699301,64.4230769230769,64.6197552447553,64.0734265734266,64.7458369851008,64.4886363636364,54.6153846153846,54.584559655875,54.4735652959783,54.5596781403666,54.2691104157354,54.4561090015635,54.815668202765,54.4077757685353,54.0214477211796,53.6001788908766,54.911131898971,54.7143193040207,53.9420027186226,53.9226769161203,54.2538671519563,54.4451946882737,54.3337066069429,54.3658810325477,54.4554455445545,54.2574702314087,53.7910981883248,54.2255099753419,56.2864077669903,56.2697832968103,54.7843665768194,54.7208352246936,56.3424690759156,56.0067681895093,55.1860465116279,54.4616767812992,54.7635059403721,66.2162162162162,54.9138124020595,54.7571076785315,54.9138124020595,55.5506018724922,55.481134181737,55.4935238945958,56.0235507246377,55.9846431797651,55.9818388195233,55.4837271511369,55.1151580074987,55.3722692822113,55.4837271511369,55.4837271511369,56.0870550895489,56.0970081595648,56.115271159519,55.5530726256983,55.6350626118068,55.6201117318436,55.5555555555556,55.5505718771025,55.5506018724922,54.9680546375854
"MF978248_-_RdRp_CDS",53.8119087367835,54.6659994996247,54.5995536821225,54.4259856186462,54.1121264509756,55.7244422652611,54.5813781180538,54.6272790214632,54.0253279059249,54.6127167630058,54.0131132715352,54.3271409152696,54.3923532089213,54.7922951961012,53.9657503379901,54.254118709095,54.2663656884876,53.9761207479162,54.0765765765766,54.3512837991366,54.1068222621185,54.0206648697215,54.0862146385272,54.0843806104129,54.7083141938447,53.9914549134248,54.3429342934293,54.3967280163599,53.9923094322551,53.9832994809298,66.6739991201056,100,54.0639013452915,64.9153660145087,65.3110573752473,65.1791602550011,64.7614860408881,66.3084009651239,65.0912288415036,54.1901965213463,54.2824858757062,54.1394089781187,54.7279214986619,54.6387154326494,54.0811775200714,54.5747126436782,54.176072234763,53.7140307829578,54.0625,55.2054154995332,55.3286384976526,54.5454545454545,54.4346648612051,54.8365122615804,54.2799370927881,54.3035993740219,54.335648666816,54.3126684636119,54.2703429724277,54.2531815137307,55.0347611572101,57.0872842207634,57.1219512195122,55.2010784093462,55.47229791099,56.9484936831876,57.2362052274927,56.0493252675663,55.2507308297729,54.9002018389773,67.0774647887324,54.348312094791,54.2365302928683,54.348312094791,54.1945560017849,54.2569832402235,54.2691104157354,54.5907957379279,54.5886075949367,54.6899841017488,54.2838018741633,53.8069705093834,54.3284248103525,54.2838018741633,54.2838018741633,54.7186932849365,54.706282603765,54.7456857402361,54.2384254081861,54.3765390642489,54.3624161073826,54.2626985902887,54.4332210998878,54.2168674698795,55.7975797579758
"Schlumbergera_truncata_15H05_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.6930111038537,56.2198649951784,55.830950111217,55.9580552907531,57.5719253872905,58.5871271585557,56.1492254189061,98.3937967322071,96.6585825922932,97.3539140022051,96.6585825922932,98.0445410103205,97.901335513764,98.9124372559955,97.755543537047,97.2350230414747,97.2139572626454,96.5489350229172,96.6576819407008,98.3624454148472,97.413096200485,97.5728155339806,97.4123989218329,97.4137931034483,98.6180210060807,96.5489350229172,98.1070849107626,97.875816993464,96.6549770704073,96.5489350229172,54.759898904802,54.0639013452915,100,55.8270148834597,55.9112608817748,56.2201628755967,55.6304408873912,56.5192903407491,56.5571468688571,96.8876860622463,97.234273318872,97.289972899729,78.1453362255965,78.1453362255965,97.198275862069,98.5911602209945,97.8090343521774,96.875,73.947296930182,74.893496165862,74.5459704880817,74.1502192982456,74.06292749658,74.0638766519824,73.9677331145748,73.9662676822633,74.0730643402399,73.9737274220033,74.0245566166439,73.7700462082088,67.7559912854031,70.8111308466548,70.898843073272,67.7947598253275,68.304803975704,70.2384456873712,70.2694786174575,69.0651558073654,67.9683233205898,68.5457516339869,56.0269738690643,65.9522517634292,66.1150298426479,66.0336408030385,70.7880434782609,70.84921066957,70.84921066957,71.3180436584692,71.2279735682819,71.3929659374135,70.9782608695652,69.7194453402128,70.8423913043478,70.9782608695652,70.9782608695652,71.2309820193638,71.2192424661322,71.2545001384658,70.7709071097794,70.7277187244481,70.689185508036,70.7822294903243,70.8390270565728,70.8695652173913,54.4121639967418
"AY863024_-_ORF1_CDS",55.9921962095875,56.8765743073048,56.1907139291063,56.0908637044433,56.0169070114371,57.3996552573258,55.4450522128294,56.2052230182575,55.673839184598,56.1444110159685,55.6838768115942,55.7875624148888,55.8240255299749,56.2718175471259,55.5304740406321,55.6183585801492,55.6183585801492,55.5956678700361,55.741033160388,55.9271899886234,55.6080017981569,55.4330708661417,55.6105239487295,55.6080017981569,56.0902601888096,55.6081081081081,55.6682443092179,55.8033682294037,55.6864521975532,55.5831826401447,64.4449300699301,64.9153660145087,55.8270148834597,100,93.514915693904,94.2931258106355,96.1738002594034,79.1431056981296,94.8984003458712,55.8144796380091,55.6486302920534,55.5229274903998,54.801250558285,54.801250558285,55.3495644404735,56.1520737327189,55.628390596745,55.0268096514745,55.2248825240546,56.3436329588015,55.9764705882353,55.8150079347087,55.8597285067873,55.9071249715456,55.3478946183292,55.356342447333,55.3908355795148,55.3129221071589,55.340679109512,55.0929035146631,54.9573799910274,57.2747145980083,57.3343079922027,55.0236008091706,55.4167612991142,56.889859291606,57.0116054158607,55.8761926925762,54.880791722897,54.7106325706595,66.222416429976,55.1061452513967,55.0391061452514,55.1061452513967,56.0321715817694,56.0304318639517,56.0429722470904,56.4585698070374,56.4056133997284,56.4960182025029,56.0991957104558,56.0418904403867,56.0321715817694,56.0991957104558,56.0991957104558,56.4189956827994,56.4061790095411,56.4475778940186,56.1254199328108,56.041246357319,56.0035842293907,56.150571364553,56.2373567093729,56.0545129579982,55.5604492402555
"FJ822136_-_RdRp_CDS",56.3266443701226,56.8765743073048,56.6650024962556,56.5401897154269,56.3898557931377,57.4981531642453,55.8925907508702,56.4132193205454,55.7191392978482,56.2832677620921,55.7291666666667,55.9918293236496,56.1659448370185,56.5743542006051,55.7336343115124,55.7766222021252,55.8218403798327,55.8438628158845,55.8087074216106,56.1092150170648,55.8552483704203,55.7705286839145,55.8578817180121,55.8552483704203,56.3665668892471,55.8558558558559,55.8260085643453,56.1447428311334,55.7317625736294,55.8318264014467,64.4230769230769,65.3110573752473,55.9112608817748,93.514915693904,100,96.2170341547774,92.5853869433636,79.4258373205742,94.7903156074362,55.9049773755656,55.7844690966719,55.7488140953241,55.1585529254131,55.2032157213042,55.5059191422828,56.4746543778802,55.9448462929476,55.1161751563896,55.4710226001343,56.6713483146067,56.2588235294118,55.9963727046021,56.0407239819005,56.020942408377,55.6631389326728,55.6925145674585,55.7053009883198,55.6055830706889,55.6779851585338,55.4734721289456,55.7873485868102,57.7362156910372,57.7729044834308,55.742863564846,55.8937088348853,57.520621057739,57.5435203094778,56.4812659995346,55.7804768331084,55.1816958277254,66.1787196853834,55.3296089385475,55.3072625698324,55.3072625698324,55.9428060768543,56.2094428283732,56.2220232766338,56.5266742338252,56.4508827523766,56.5415244596132,56.0321715817694,56.390977443609,56.1438784629133,56.0321715817694,56.0321715817694,56.5553283344694,56.5197637437528,56.5612917898567,56.2821948488242,56.1981618471195,56.1827956989247,56.3074165359624,56.372218476062,56.0991957104558,55.8026866329002
"GQ179646_-_replicase_CDS",56.9119286510591,57.0025188916877,56.7149276085871,56.6400399400899,56.2904027846842,57.6459000246245,55.74341123819,56.7367691241045,56.0815402038505,56.5841240453599,56.0914855072464,56.3549704947798,56.4166856621837,56.830346753549,55.9819413092551,56.1609767126385,56.1835858014922,56.0694945848375,56.1245206406497,56.4505119453925,56.1249719037986,55.9505061867267,56.1277265572296,56.1249719037986,56.6889247064241,56.0810810810811,56.1640748253324,56.3950842057351,56.0715903942003,56.0578661844485,64.6197552447553,65.1791602550011,56.2201628755967,94.2931258106355,96.2170341547774,100,94.7254647643753,79.0126141800783,94.2498919152616,56.2217194570136,56.1693457097578,56.1328213236955,55.2925413130862,55.2925413130862,55.840964931874,56.705069124424,56.1482820976492,55.5406613047364,55.784291787872,56.9054307116105,56.5647058823529,56.3364316481523,56.3800904977376,56.2030503073071,55.9558657959919,55.9614522635589,55.9973045822102,55.9207564160288,55.9478299977513,55.7197224087755,55.6751906684612,57.7119261598251,57.7729044834308,55.90020229265,55.6665909607086,57.3508005822416,57.3984526112186,56.2718175471259,55.7130004498426,55.2714221624047,66.1568713130872,55.3072625698324,55.2178770949721,55.2402234636872,56.4119749776586,56.4779592750056,56.490599820949,56.9125993189557,56.8809416025351,56.905574516496,56.478999106345,56.9280343716434,56.5907059874888,56.478999106345,56.478999106345,56.8961599636446,56.860517946388,56.9024334773709,56.6405375139978,56.5119928267205,56.4964157706093,56.6659197848981,56.7093728927849,56.6130473637176,55.9348161197974
