"","CYMRNA","LC107517","KU697313","AY800279","LC155795","KT717325","KU159093","KX196173","MF978248","JX524226","LC107515","MH423501","FJ822136","GQ179646","AY863024","GQ179647","AY366209","KY348771","KU854931","KU854929","Hylocereus_polyrhizus_SRR11190802__NC_011659","KP090203","AY366207","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603184__NC_011659","MG210801","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190795__NC_024458","JF930327","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_undatus_SRR11603191__NC_024458","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603190__NC_024458","KM288845","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190802__NC_006059","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_006059","AY366208","KM288844","JF930326","KM288842","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603190__NC_006059","JF937699","KM288846","KX883791","Schlumbergera_truncata_15H03__cons","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_15H04__cons","Schlumbergera_truncata_15H06__cons","LC128411","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603190__NC_002815","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603189__NC_002815","Hylocereus_undatus_SRR11190793__NC_002815","KM365479","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_002815","AF308158","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_undatus_SRR11603184__NC_002815","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_polyrhizus_SRR11190801__NC_002815","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190800__NC_002815"
"Hylocereus_undatus_SRR11603187__NC_011659",0.323432343234323,0.346534653465347,0.346534653465347,0.34983498349835,0.346534653465347,0.356435643564356,0.356435643564356,0.366336633663366,0.32013201320132,0.323432343234323,0.366336633663366,0.356435643564356,0.34983498349835,0.34983498349835,0.356435643564356,0.346534653465347,0.151815181518152,0.151815181518152,0.151815181518152,0.0627062706270627,0.0099009900990099,0.0033003300330033,0.0099009900990099,0,0,0,0,0,0,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.151815181518152,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.148514851485149,0.141914191419142,0.141914191419142,0.148514851485149,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.138613861386139,0.148514851485149,0.141914191419142,0.155115511551155,0.155115511551155,0.151815181518152,0.151815181518152,0.151815181518152,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.161716171617162,0.148514851485149,0.148514851485149,0.148514851485149,0.204620462046205,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149
"Hylocereus_undatus_SRR11603183__NC_011659",0.323432343234323,0.346534653465347,0.346534653465347,0.34983498349835,0.346534653465347,0.356435643564356,0.356435643564356,0.366336633663366,0.32013201320132,0.323432343234323,0.366336633663366,0.356435643564356,0.34983498349835,0.34983498349835,0.356435643564356,0.346534653465347,0.151815181518152,0.151815181518152,0.151815181518152,0.0627062706270627,0.0099009900990099,0.0033003300330033,0.0099009900990099,0,0,0,0,0,0,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.151815181518152,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.148514851485149,0.141914191419142,0.141914191419142,0.148514851485149,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.138613861386139,0.148514851485149,0.141914191419142,0.155115511551155,0.155115511551155,0.151815181518152,0.151815181518152,0.151815181518152,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.161716171617162,0.148514851485149,0.148514851485149,0.148514851485149,0.204620462046205,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149
"Hylocereus_undatus_SRR11603184__NC_011659",0.323432343234323,0.346534653465347,0.346534653465347,0.34983498349835,0.346534653465347,0.356435643564356,0.356435643564356,0.366336633663366,0.32013201320132,0.323432343234323,0.366336633663366,0.356435643564356,0.34983498349835,0.34983498349835,0.356435643564356,0.346534653465347,0.151815181518152,0.151815181518152,0.151815181518152,0.0627062706270627,0.0099009900990099,0.0033003300330033,0.0099009900990099,0,0,0,0,0,0,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.151815181518152,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.148514851485149,0.141914191419142,0.141914191419142,0.148514851485149,0.145214521452145,0.145214521452145,0.145214521452145,0.145214521452145,0.138613861386139,0.148514851485149,0.141914191419142,0.155115511551155,0.155115511551155,0.151815181518152,0.151815181518152,0.151815181518152,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.161716171617162,0.148514851485149,0.148514851485149,0.148514851485149,0.204620462046205,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149,0.148514851485149
"MG210801",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11190800__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11190791__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11190799__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_polyrhizus_SRR11190802__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_polyrhizus_SRR11190801__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_polyrhizus_SRR11190798__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_polyrhizus_SRR11190795__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"JF930327",0.333333333333333,0.313531353135314,0.343234323432343,0.35973597359736,0.356435643564356,0.346534653465347,0.353135313531353,0.326732673267327,0.33993399339934,0.316831683168317,0.343234323432343,0.33993399339934,0.33993399339934,0.33993399339934,0.343234323432343,0.343234323432343,0.158415841584158,0.158415841584158,0.158415841584158,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.135313531353135,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.128712871287129,0.128712871287129,0.132013201320132,0.132013201320132,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11603182__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11603184__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11603183__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.326732673267327,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0,0,0,0,0.128712871287129,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.105610561056106,0.118811881188119,0.108910891089109,0.122112211221122,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.138613861386139,0.122112211221122,0.122112211221122,0.122112211221122,0.168316831683168,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122
"Hylocereus_undatus_SRR11190793__NC_024458",0.343234323432343,0.313531353135314,0.353135313531353,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.33003300330033,0.33993399339934,0.316831683168317,0.34983498349835,0.346534653465347,0.346534653465347,0.346534653465347,0.34983498349835,0.34983498349835,0.151815181518152,0.151815181518152,0.151815181518152,0.125412541254125,0.145214521452145,0.141914191419142,0.135313531353135,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.138613861386139,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0099009900990099,0.0033003300330033,0.0033003300330033,0.0033003300330033,0,0.0066006600660066,0.0066006600660066,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.128712871287129,0.125412541254125,0.125412541254125,0.128712871287129,0.125412541254125,0.122112211221122,0.122112211221122,0.122112211221122,0.122112211221122,0.108910891089109,0.122112211221122,0.112211221122112,0.125412541254125,0.125412541254125,0.128712871287129,0.128712871287129,0.128712871287129,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.141914191419142,0.125412541254125,0.125412541254125,0.125412541254125,0.171617161716172,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125
"Hylocereus_polyrhizus_SRR11190796__NC_024458",0.33993399339934,0.313531353135314,0.34983498349835,0.35973597359736,0.356435643564356,0.353135313531353,0.35973597359736,0.323432343234323,0.336633663366337,0.32013201320132,0.346534653465347,0.343234323432343,0.343234323432343,0.343234323432343,0.346534653465347,0.346534653465347,0.155115511551155,0.155115511551155,0.155115511551155,0.128712871287129,0.148514851485149,0.138613861386139,0.138613861386139,0.141914191419142,0.141914191419142,0.141914191419142,0.141914191419142,0.141914191419142,0.141914191419142,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0099009900990099,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0066006600660066,0,0,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.132013201320132,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.132013201320132,0.128712871287129,0.128712871287129,0.132013201320132,0.122112211221122,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.108910891089109,0.122112211221122,0.112211221122112,0.125412541254125,0.125412541254125,0.128712871287129,0.128712871287129,0.128712871287129,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.141914191419142,0.125412541254125,0.125412541254125,0.125412541254125,0.171617161716172,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125,0.125412541254125
